waveform	[0]	
t0	2019/05/23  14:11:13.668865	
delta t	2.000000E-6	

time[0]	Y[0]
2019/05/23  14:11:13.669471	-3.278073E+0
2019/05/23  14:11:13.669473	-2.586591E+0
2019/05/23  14:11:13.669475	-1.851312E+0
2019/05/23  14:11:13.669477	-1.068370E+0
2019/05/23  14:11:13.669479	-2.400196E-1
2019/05/23  14:11:13.669481	6.353502E-1
2019/05/23  14:11:13.669483	1.552587E+0
2019/05/23  14:11:13.669485	2.507828E+0
2019/05/23  14:11:13.669487	3.494311E+0
2019/05/23  14:11:13.669489	4.504631E+0
2019/05/23  14:11:13.669491	5.532671E+0
2019/05/23  14:11:13.669493	6.574245E+0
2019/05/23  14:11:13.669495	7.624848E+0
2019/05/23  14:11:13.669497	8.683516E+0
2019/05/23  14:11:13.669499	9.747029E+0
2019/05/23  14:11:13.669501	1.053743E+1
2019/05/23  14:11:13.669503	1.053743E+1
2019/05/23  14:11:13.669505	1.053743E+1
2019/05/23  14:11:13.669507	1.053743E+1
2019/05/23  14:11:13.669509	1.053743E+1
2019/05/23  14:11:13.669511	1.053743E+1
2019/05/23  14:11:13.669513	1.053743E+1
2019/05/23  14:11:13.669515	1.053743E+1
2019/05/23  14:11:13.669517	1.053743E+1
2019/05/23  14:11:13.669519	1.053743E+1
2019/05/23  14:11:13.669521	1.053743E+1
2019/05/23  14:11:13.669523	1.053743E+1
2019/05/23  14:11:13.669525	1.053743E+1
2019/05/23  14:11:13.669527	1.053743E+1
2019/05/23  14:11:13.669529	1.053743E+1
2019/05/23  14:11:13.669531	1.053743E+1
2019/05/23  14:11:13.669533	1.053743E+1
2019/05/23  14:11:13.669535	1.053743E+1
2019/05/23  14:11:13.669537	1.053743E+1
2019/05/23  14:11:13.669539	1.053743E+1
2019/05/23  14:11:13.669541	1.053743E+1
2019/05/23  14:11:13.669543	1.053743E+1
2019/05/23  14:11:13.669545	1.053743E+1
2019/05/23  14:11:13.669547	1.053743E+1
2019/05/23  14:11:13.669549	1.053743E+1
2019/05/23  14:11:13.669551	1.053743E+1
2019/05/23  14:11:13.669553	1.053743E+1
