waveform	[0]		[1]	
t0	2019/05/21  14:56:29.209522		2019/05/21  14:56:29.209523	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:56:29.209720	-5.349961E-2	2019/05/21  14:56:29.209721	-1.275350E-2
2019/05/21  14:56:29.209722	6.949628E-2	2019/05/21  14:56:29.209723	-1.138557E-2
2019/05/21  14:56:29.209724	1.907212E-1	2019/05/21  14:56:29.209725	-1.294662E-2
2019/05/21  14:56:29.209726	3.022868E-1	2019/05/21  14:56:29.209727	-1.640669E-2
2019/05/21  14:56:29.209728	4.082177E-1	2019/05/21  14:56:29.209729	-1.906209E-2
2019/05/21  14:56:29.209730	5.106068E-1	2019/05/21  14:56:29.209731	-1.463642E-2
2019/05/21  14:56:29.209732	6.010827E-1	2019/05/21  14:56:29.209733	-1.529625E-2
2019/05/21  14:56:29.209734	6.752987E-1	2019/05/21  14:56:29.209735	-1.212587E-2
2019/05/21  14:56:29.209736	7.356696E-1	2019/05/21  14:56:29.209737	-1.331677E-2
2019/05/21  14:56:29.209738	7.704433E-1	2019/05/21  14:56:29.209739	-1.032341E-2
2019/05/21  14:56:29.209740	7.974895E-1	2019/05/21  14:56:29.209741	-8.553149E-3
2019/05/21  14:56:29.209742	8.108516E-1	2019/05/21  14:56:29.209743	-9.019856E-3
2019/05/21  14:56:29.209744	7.944307E-1	2019/05/21  14:56:29.209745	-6.364459E-3
2019/05/21  14:56:29.209746	7.697993E-1	2019/05/21  14:56:29.209747	-3.258450E-3
2019/05/21  14:56:29.209748	7.260103E-1	2019/05/21  14:56:29.209749	1.050508E-4
2019/05/21  14:56:29.209750	6.640294E-1	2019/05/21  14:56:29.209751	1.794848E-3
2019/05/21  14:56:29.209752	5.952871E-1	2019/05/21  14:56:29.209753	1.424702E-3
2019/05/21  14:56:29.209754	5.130216E-1	2019/05/21  14:56:29.209755	4.321497E-3
2019/05/21  14:56:29.209756	4.132083E-1	2019/05/21  14:56:29.209757	9.229953E-3
2019/05/21  14:56:29.209758	3.063115E-1	2019/05/21  14:56:29.209759	8.103422E-3
2019/05/21  14:56:29.209760	1.934581E-1	2019/05/21  14:56:29.209761	1.132208E-2
2019/05/21  14:56:29.209762	7.851169E-2	2019/05/21  14:56:29.209763	1.204628E-2
2019/05/21  14:56:29.209764	-4.818696E-2	2019/05/21  14:56:29.209765	1.634319E-2
2019/05/21  14:56:29.209766	-1.718269E-1	2019/05/21  14:56:29.209767	1.698692E-2
2019/05/21  14:56:29.209768	-2.938570E-1	2019/05/21  14:56:29.209769	1.693864E-2
2019/05/21  14:56:29.209770	-4.210389E-1	2019/05/21  14:56:29.209771	1.903077E-2
2019/05/21  14:56:29.209772	-5.453231E-1	2019/05/21  14:56:29.209773	1.959404E-2
2019/05/21  14:56:29.209774	-6.615579E-1	2019/05/21  14:56:29.209775	1.920780E-2
2019/05/21  14:56:29.209776	-7.739291E-1	2019/05/21  14:56:29.209777	1.825829E-2
2019/05/21  14:56:29.209778	-8.700404E-1	2019/05/21  14:56:29.209779	1.891812E-2
2019/05/21  14:56:29.209780	-9.630929E-1	2019/05/21  14:56:29.209781	1.906296E-2
2019/05/21  14:56:29.209782	-1.034895E+0	2019/05/21  14:56:29.209783	2.020558E-2
2019/05/21  14:56:29.209784	-1.101545E+0	2019/05/21  14:56:29.209785	1.539369E-2
2019/05/21  14:56:29.209786	-1.157731E+0	2019/05/21  14:56:29.209787	1.775940E-2
2019/05/21  14:56:29.209788	-1.194920E+0	2019/05/21  14:56:29.209789	1.621444E-2
2019/05/21  14:56:29.209790	-1.217781E+0	2019/05/21  14:56:29.209791	1.370389E-2
2019/05/21  14:56:29.209792	-1.223254E+0	2019/05/21  14:56:29.209793	1.497526E-2
2019/05/21  14:56:29.209794	-1.225347E+0	2019/05/21  14:56:29.209795	1.225549E-2
2019/05/21  14:56:29.209796	-1.205545E+0	2019/05/21  14:56:29.209797	8.296542E-3
2019/05/21  14:56:29.209798	-1.173186E+0	2019/05/21  14:56:29.209799	9.696659E-3
2019/05/21  14:56:29.209800	-1.123118E+0	2019/05/21  14:56:29.209801	6.445812E-3
2019/05/21  14:56:29.209802	-1.059848E+0	2019/05/21  14:56:29.209803	4.482430E-3
2019/05/21  14:56:29.209804	-9.774211E-1	2019/05/21  14:56:29.209805	3.066219E-3
2019/05/21  14:56:29.209806	-8.953159E-1	2019/05/21  14:56:29.209807	-2.566438E-3
2019/05/21  14:56:29.209808	-7.903501E-1	2019/05/21  14:56:29.209809	-3.564223E-3
2019/05/21  14:56:29.209810	-6.858674E-1	2019/05/21  14:56:29.209811	-5.865566E-3
2019/05/21  14:56:29.209812	-5.639979E-1	2019/05/21  14:56:29.209813	-5.736820E-3
2019/05/21  14:56:29.209814	-4.516270E-1	2019/05/21  14:56:29.209815	-1.175572E-2
2019/05/21  14:56:29.209816	-3.228351E-1	2019/05/21  14:56:29.209817	-1.103152E-2
2019/05/21  14:56:29.209818	-1.800373E-1	2019/05/21  14:56:29.209819	-1.320412E-2
2019/05/21  14:56:29.209820	-4.931388E-2	2019/05/21  14:56:29.209821	-1.397660E-2
2019/05/21  14:56:29.209822	8.462928E-2	2019/05/21  14:56:29.209823	-1.254429E-2
2019/05/21  14:56:29.209824	2.007026E-1	2019/05/21  14:56:29.209825	-1.289834E-2
2019/05/21  14:56:29.209826	3.190297E-1	2019/05/21  14:56:29.209827	-1.270522E-2
2019/05/21  14:56:29.209828	4.103105E-1	2019/05/21  14:56:29.209829	-1.785509E-2
2019/05/21  14:56:29.209830	5.128606E-1	2019/05/21  14:56:29.209831	-1.767806E-2
2019/05/21  14:56:29.209832	5.975409E-1	2019/05/21  14:56:29.209833	-1.484564E-2
2019/05/21  14:56:29.209834	6.735278E-1	2019/05/21  14:56:29.209835	-1.555374E-2
2019/05/21  14:56:29.209836	7.271372E-1	2019/05/21  14:56:29.209837	-1.420190E-2
2019/05/21  14:56:29.209838	7.691554E-1	2019/05/21  14:56:29.209839	-9.744055E-3
2019/05/21  14:56:29.209840	7.965235E-1	2019/05/21  14:56:29.209841	-8.730176E-3
2019/05/21  14:56:29.209842	7.942697E-1	2019/05/21  14:56:29.209843	-6.123059E-3
2019/05/21  14:56:29.209844	7.784927E-1	2019/05/21  14:56:29.209845	-2.775651E-3
2019/05/21  14:56:29.209846	7.554713E-1	2019/05/21  14:56:29.209847	-4.481542E-3
