waveform	[0]		[1]	
t0	2019/05/21  16:27:10.791273		2019/05/21  16:27:10.791274	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  16:27:10.791701	-1.554743E-2	2019/05/21  16:27:10.791702	1.378178E+0
2019/05/21  16:27:10.791703	-1.163550E-2	2019/05/21  16:27:10.791704	1.373992E+0
2019/05/21  16:27:10.791705	-1.278077E-2	2019/05/21  16:27:10.791706	1.370289E+0
2019/05/21  16:27:10.791707	-1.232073E-2	2019/05/21  16:27:10.791708	1.370289E+0
2019/05/21  16:27:10.791709	-1.398073E-2	2019/05/21  16:27:10.791710	1.368840E+0
2019/05/21  16:27:10.791711	-1.018783E-2	2019/05/21  16:27:10.791712	1.370289E+0
2019/05/21  16:27:10.791713	-1.223387E-2	2019/05/21  16:27:10.791714	1.365299E+0
2019/05/21  16:27:10.791715	-1.482038E-2	2019/05/21  16:27:10.791716	1.360791E+0
2019/05/21  16:27:10.791717	-1.284511E-2	2019/05/21  16:27:10.791718	1.359020E+0
2019/05/21  16:27:10.791719	-1.210840E-2	2019/05/21  16:27:10.791720	1.356766E+0
2019/05/21  16:27:10.791721	-1.576941E-2	2019/05/21  16:27:10.791722	1.354190E+0
2019/05/21  16:27:10.791723	-1.359790E-2	2019/05/21  16:27:10.791724	1.352580E+0
2019/05/21  16:27:10.791725	-1.395821E-2	2019/05/21  16:27:10.791726	1.346785E+0
2019/05/21  16:27:10.791727	-1.270356E-2	2019/05/21  16:27:10.791728	1.346463E+0
2019/05/21  16:27:10.791729	-1.305100E-2	2019/05/21  16:27:10.791730	1.342116E+0
2019/05/21  16:27:10.791731	-1.565038E-2	2019/05/21  16:27:10.791732	1.340345E+0
2019/05/21  16:27:10.791733	-1.472386E-2	2019/05/21  16:27:10.791734	1.334711E+0
2019/05/21  16:27:10.791735	-1.490402E-2	2019/05/21  16:27:10.791736	1.333423E+0
2019/05/21  16:27:10.791737	-1.024895E-2	2019/05/21  16:27:10.791738	1.326983E+0
2019/05/21  16:27:10.791739	-1.330193E-2	2019/05/21  16:27:10.791740	1.321670E+0
2019/05/21  16:27:10.791741	-1.147143E-2	2019/05/21  16:27:10.791742	1.317002E+0
2019/05/21  16:27:10.791743	-1.069934E-2	2019/05/21  16:27:10.791744	1.309918E+0
2019/05/21  16:27:10.791745	-1.260061E-2	2019/05/21  16:27:10.791746	1.301064E+0
2019/05/21  16:27:10.791747	-1.316681E-2	2019/05/21  16:27:10.791748	1.303479E+0
2019/05/21  16:27:10.791749	-1.204728E-2	2019/05/21  16:27:10.791750	1.299132E+0
2019/05/21  16:27:10.791751	-1.441503E-2	2019/05/21  16:27:10.791752	1.295590E+0
2019/05/21  16:27:10.791753	-1.449545E-2	2019/05/21  16:27:10.791754	1.287863E+0
2019/05/21  16:27:10.791755	-1.406437E-2	2019/05/21  16:27:10.791756	1.283033E+0
2019/05/21  16:27:10.791757	-1.250088E-2	2019/05/21  16:27:10.791758	1.278847E+0
2019/05/21  16:27:10.791759	-1.527398E-2	2019/05/21  16:27:10.791760	1.274823E+0
2019/05/21  16:27:10.791761	-1.206658E-2	2019/05/21  16:27:10.791762	1.271603E+0
2019/05/21  16:27:10.791763	-1.255879E-2	2019/05/21  16:27:10.791764	1.261782E+0
2019/05/21  16:27:10.791765	-1.317646E-2	2019/05/21  16:27:10.791766	1.257919E+0
2019/05/21  16:27:10.791767	-1.605894E-2	2019/05/21  16:27:10.791768	1.251318E+0
2019/05/21  16:27:10.791769	-1.200546E-2	2019/05/21  16:27:10.791770	1.246971E+0
2019/05/21  16:27:10.791771	-9.570155E-3	2019/05/21  16:27:10.791772	1.237151E+0
2019/05/21  16:27:10.791773	-1.255236E-2	2019/05/21  16:27:10.791774	1.231194E+0
2019/05/21  16:27:10.791775	-1.391960E-2	2019/05/21  16:27:10.791776	1.226204E+0
2019/05/21  16:27:10.791777	-1.362363E-2	2019/05/21  16:27:10.791778	1.220408E+0
2019/05/21  16:27:10.791779	-1.049666E-2	2019/05/21  16:27:10.791780	1.214774E+0
2019/05/21  16:27:10.791781	-1.343383E-2	2019/05/21  16:27:10.791782	1.211071E+0
2019/05/21  16:27:10.791783	-1.389065E-2	2019/05/21  16:27:10.791784	1.210105E+0
2019/05/21  16:27:10.791785	-1.458553E-2	2019/05/21  16:27:10.791786	1.203987E+0
2019/05/21  16:27:10.791787	-1.381022E-2	2019/05/21  16:27:10.791788	1.200928E+0
2019/05/21  16:27:10.791789	-1.207302E-2	2019/05/21  16:27:10.791790	1.195133E+0
2019/05/21  16:27:10.791791	-1.321507E-2	2019/05/21  16:27:10.791792	1.189659E+0
2019/05/21  16:27:10.791793	-1.204728E-2	2019/05/21  16:27:10.791794	1.187083E+0
2019/05/21  16:27:10.791795	-1.485898E-2	2019/05/21  16:27:10.791796	1.130898E+0
2019/05/21  16:27:10.791797	1.875260E-2	2019/05/21  16:27:10.791798	9.773144E-1
2019/05/21  16:27:10.791799	1.819927E-2	2019/05/21  16:27:10.791800	8.333900E-1
2019/05/21  16:27:10.791801	1.816389E-2	2019/05/21  16:27:10.791802	7.045987E-1
2019/05/21  16:27:10.791803	1.788722E-2	2019/05/21  16:27:10.791804	5.809590E-1
2019/05/21  16:27:10.791805	1.666153E-2	2019/05/21  16:27:10.791806	4.642419E-1
2019/05/21  16:27:10.791807	1.887163E-2	2019/05/21  16:27:10.791808	3.515495E-1
2019/05/21  16:27:10.791809	1.732103E-2	2019/05/21  16:27:10.791810	2.459405E-1
2019/05/21  16:27:10.791811	1.714731E-2	2019/05/21  16:27:10.791812	1.483811E-1
