waveform	[0]		[1]	
t0	2019/05/28  13:28:47.496146		2019/05/28  13:28:47.496147	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/28  13:28:47.496502	1.556485E-2	2019/05/28  13:28:47.496503	1.508188E-2
2019/05/28  13:28:47.496504	9.930219E-3	2019/05/28  13:28:47.496505	1.475990E-2
2019/05/28  13:28:47.496506	1.266704E-2	2019/05/28  13:28:47.496507	1.508188E-2
2019/05/28  13:28:47.496508	1.057418E-2	2019/05/28  13:28:47.496509	1.475990E-2
2019/05/28  13:28:47.496510	1.282803E-2	2019/05/28  13:28:47.496511	1.475990E-2
2019/05/28  13:28:47.496512	1.121813E-2	2019/05/28  13:28:47.496513	1.459891E-2
2019/05/28  13:28:47.496514	9.769230E-3	2019/05/28  13:28:47.496515	1.459891E-2
2019/05/28  13:28:47.496516	1.250605E-2	2019/05/28  13:28:47.496517	1.492089E-2
2019/05/28  13:28:47.496518	1.234506E-2	2019/05/28  13:28:47.496519	1.508188E-2
2019/05/28  13:28:47.496520	1.331100E-2	2019/05/28  13:28:47.496521	1.492089E-2
2019/05/28  13:28:47.496522	1.186209E-2	2019/05/28  13:28:47.496523	1.459891E-2
2019/05/28  13:28:47.496524	1.331100E-2	2019/05/28  13:28:47.496525	1.459891E-2
2019/05/28  13:28:47.496526	1.620881E-2	2019/05/28  13:28:47.496527	1.492089E-2
2019/05/28  13:28:47.496528	9.930219E-3	2019/05/28  13:28:47.496529	1.475990E-2
2019/05/28  13:28:47.496530	1.395495E-2	2019/05/28  13:28:47.496531	1.475990E-2
2019/05/28  13:28:47.496532	1.218407E-2	2019/05/28  13:28:47.496533	1.540386E-2
2019/05/28  13:28:47.496534	1.524287E-2	2019/05/28  13:28:47.496535	1.475990E-2
2019/05/28  13:28:47.496536	1.266704E-2	2019/05/28  13:28:47.496537	1.508188E-2
2019/05/28  13:28:47.496538	1.331100E-2	2019/05/28  13:28:47.496539	1.443792E-2
2019/05/28  13:28:47.496540	9.608241E-3	2019/05/28  13:28:47.496541	1.492089E-2
2019/05/28  13:28:47.496542	9.930219E-3	2019/05/28  13:28:47.496543	1.492089E-2
2019/05/28  13:28:47.496544	1.234506E-2	2019/05/28  13:28:47.496545	1.524287E-2
2019/05/28  13:28:47.496546	1.121813E-2	2019/05/28  13:28:47.496547	1.459891E-2
2019/05/28  13:28:47.496548	1.492089E-2	2019/05/28  13:28:47.496549	1.475990E-2
2019/05/28  13:28:47.496550	1.057418E-2	2019/05/28  13:28:47.496551	1.459891E-2
2019/05/28  13:28:47.496552	1.073517E-2	2019/05/28  13:28:47.496553	1.459891E-2
2019/05/28  13:28:47.496554	1.459891E-2	2019/05/28  13:28:47.496555	1.475990E-2
2019/05/28  13:28:47.496556	1.202308E-2	2019/05/28  13:28:47.496557	1.459891E-2
2019/05/28  13:28:47.496558	7.354389E-3	2019/05/28  13:28:47.496559	1.475990E-2
2019/05/28  13:28:47.496560	1.443792E-2	2019/05/28  13:28:47.496561	1.475990E-2
2019/05/28  13:28:47.496562	1.459891E-2	2019/05/28  13:28:47.496563	1.475990E-2
2019/05/28  13:28:47.496564	1.218407E-2	2019/05/28  13:28:47.496565	1.475990E-2
2019/05/28  13:28:47.496566	1.105715E-2	2019/05/28  13:28:47.496567	1.475990E-2
2019/05/28  13:28:47.496568	1.298902E-2	2019/05/28  13:28:47.496569	1.524287E-2
2019/05/28  13:28:47.496570	9.125272E-3	2019/05/28  13:28:47.496571	1.443792E-2
2019/05/28  13:28:47.496572	1.395495E-2	2019/05/28  13:28:47.496573	1.475990E-2
2019/05/28  13:28:47.496574	1.025220E-2	2019/05/28  13:28:47.496575	1.475990E-2
2019/05/28  13:28:47.496576	1.266704E-2	2019/05/28  13:28:47.496577	1.475990E-2
2019/05/28  13:28:47.496578	1.266704E-2	2019/05/28  13:28:47.496579	1.492089E-2
2019/05/28  13:28:47.496580	1.057418E-2	2019/05/28  13:28:47.496581	1.475990E-2
2019/05/28  13:28:47.496582	1.186209E-2	2019/05/28  13:28:47.496583	1.492089E-2
